Posted Date,Payee, Amount ,ABS Amount,Source,Bas-Lux,Category
5/15/25,USAA INSURANCE PAYMENT   WWW.USAA.COM TX,,"1,255.65",usaa-chk,Basic,Insurance
5/15/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/15/25,PSCCU            ONLINE PMT ***********7POS,-300.00,300.00,usaa-chk,Basic,Utilities
5/15/25,COMCAST CABLE COMM       800-COMCAST  WA,,193.91,usaa-chk,Basic,Utilities
5/14/25,TST*GRAIN HOUSE - SEATTL Seattle      WA,,24.00,usaa-chk,Luxury,Dining
5/14/25,WHOLEFDS MBD #10630      SEATTLE      WA,,17.07,usaa-chk,Basic,Groceries
5/14/25,"LISA A. EMERSON, PHD     LINKEDIN.COM/WA",,250.00,usaa-chk,Basic,Health & Medical
5/14/25,MAPLE LEAF ACE           SEATTLE      WA,,44.12,usaa-chk,Basic,Home & Garden
5/14/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/14/25,Netflix.com              408-5403700  CA,,27.58,usaa-chk,Luxury,Subscriptions / Digital
5/14/25,USAA FUNDS TRANSFER CR,10000.00,"10,000.00",usaa-chk,Basic,Transfer
5/13/25,SP SHOP GOLD DOGS        120-64991811 WA,,57.46,usaa-chk,Luxury,Clothing
5/13/25,MENB529 MENCHIES QUEEN   SEATTLE      WA,,11.22,usaa-chk,Luxury,Dining
5/13/25,SMITH BROTHERS FARMS     877-6455626  WA,,46.50,usaa-chk,Basic,Groceries
5/13/25,METROPOLITAN MKT 15      SEATTLE      WA,,186.60,usaa-chk,Basic,Groceries
5/13/25,Northwest Auditory Processing Center,-625.00,625.00,usaa-chk,Basic,Health & Medical
5/13/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/13/25,LIBRO.FM AUDIOBOOKS      413-206-9290 WA,,16.54,usaa-chk,Luxury,Subscriptions / Digital
5/12/25,MYKIDSSPENDING.C WK4013565  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
5/12/25,MYKIDSSPENDING.C WK4013566  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
5/12/25,MYKIDSSPENDING.C WK4019392  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
5/12/25,MAD PIZZA                SEATTLE      WA,,5.70,usaa-chk,Luxury,Dining
5/12/25,TST*BOMBAY BURGER        Seattle      WA,,6.51,usaa-chk,Luxury,Dining
5/12/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,11.86,usaa-chk,Luxury,Dining
5/12/25,UW FOOD SERVICES         SEATTLE      WA,,15.74,usaa-chk,Luxury,Dining
5/12/25,WHOLEFDS MBD #10630      SEATTLE      WA,,13.67,usaa-chk,Basic,Groceries
5/12/25,MDSEELIG                 MDSEELIG.COM WA,,18.00,usaa-chk,Basic,Health & Medical
5/12/25,UW PAY BY PHONE          SEATTLE      WA,,6.91,usaa-chk,Basic,Parking
5/12/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/12/25,KATTERMANS SAND POINT PHASEATTLE      WA,,5.52,usaa-chk,Basic,Pharmacy
5/12/25,SEATTLEUTILTIES  WEB_PAY    ***********2125,-399.85,399.85,usaa-chk,Basic,Utilities
5/11/25,PAYPAL *DROPPS           402-935-7733 IL,,34.95,usaa-chk,Basic,Groceries
5/11/25,METROPOLITAN MARKET      KIRKLAND     WA,,64.42,usaa-chk,Basic,Groceries
5/11/25,R&R PRODUCTS             520-8893593  AZ,,50.91,usaa-chk,Basic,Home & Garden
5/11/25,HEALTHY PAWS PET INSURAN TRACIM@HEALTHPA,,118.98,usaa-chk,Luxury,Pets
5/11/25,APPLE.COM/BILL           866-712-7753 CA,,9.99,usaa-chk,Luxury,Subscriptions / Digital
5/10/25,TST*BLAZING BAGELS - ISS Issaquah     WA,,38.85,usaa-chk,Luxury,Dining
5/10/25,COSTCO WHSE #0110        ISSAQUAH     WA,,1.65,usaa-chk,Basic,Groceries
5/10/25,DIAMOND PARKING SERVICES 509-295-6490 WA,,76.50,usaa-chk,Basic,Parking
5/9/25,CHEVRON 0097258          SEATTLE      WA,,81.21,usaa-chk,Basic,Auto
5/9/25,USAA FSB-OVERDRAFT       SAN ANTONIO  TX,,100.00,usaa-chk,Basic,Credit Card Payment
5/9/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,12.37,usaa-chk,Luxury,Dining
5/9/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,15.17,usaa-chk,Luxury,Dining
5/9/25,TST*GRAIN HOUSE - SEATTL Seattle      WA,,19.26,usaa-chk,Luxury,Dining
5/9/25,THE GRATEFUL BREAD       SEATTLE      WA,,27.00,usaa-chk,Luxury,Dining
5/9/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,27.91,usaa-chk,Luxury,Dining
5/9/25,THE GRATEFUL BREAD       SEATTLE      WA,,30.48,usaa-chk,Luxury,Dining
5/9/25,TST*MIOPOSTO - RAVENNA   Seattle      WA,,169.68,usaa-chk,Luxury,Dining
5/9/25,WHOLEFDS MBD #10630      SEATTLE      WA,,4.66,usaa-chk,Basic,Groceries
5/9/25,QFC #5807                SEATTLE      WA,,9.96,usaa-chk,Basic,Groceries
5/9/25,WHOLEFDS MBD #10630      SEATTLE      WA,,14.09,usaa-chk,Basic,Groceries
5/9/25,SAFEWAY #0423            SEATTLE      WA,,20.98,usaa-chk,Basic,Groceries
5/9/25,"WHO GIVES A CRAP, INC.   US.WHOGIVESACNY",,48.55,usaa-chk,Basic,Groceries
5/9/25,METROPOLITAN MKT 15      SEATTLE      WA,,91.44,usaa-chk,Basic,Groceries
5/9/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
5/9/25,INUA GROUP               WWW.INUA.GROUMT,,200.00,usaa-chk,Basic,Health & Medical
5/9/25,AMAZON PRIME*NW4220JE2   amzn.com/billWA,,3.30,usaa-chk,Basic,Home & Garden
5/9/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/9/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/9/25,ALL THE BEST PET CARE    206-529-8000 WA,,24.25,usaa-chk,Luxury,Pets
5/9/25,USAA FUNDS TRANSFER CR,7000.00,"7,000.00",usaa-chk,Basic,Transfer
5/9/25,OD CC ADVANCE,100.00,100.00,usaa-chk,Basic,Transfer
5/8/25,Interest on Cash Advances,,5.44,usaa-chk,Luxury,Bank Fees
5/8/25,Interest on Purchases,,240.59,usaa-chk,Luxury,Bank Fees
5/8/25,MYKIDSSPENDING.C WK4004214  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
5/8/25,OD CC ADVANCE,400.00,400.00,usaa-chk,Basic,Transfer
5/7/25,USAA FSB-OVERDRAFT       SAN ANTONIO  TX,,400.00,usaa-chk,Basic,Credit Card Payment
5/7/25,Helene Russ,-450.00,450.00,usaa-chk,Basic,Health & Medical
5/7/25,HEALTHY PAWS PET INSURAN TRACIM@HEALTHPA,,43.71,usaa-chk,Luxury,Pets
5/7/25,OD CC ADVANCE,400.00,400.00,usaa-chk,Basic,Transfer
5/6/25,USAA FSB-OVERDRAFT       SAN ANTONIO  TX,,400.00,usaa-chk,Basic,Credit Card Payment
5/6/25,TST*BOMBAY BURGER        Seattle      WA,,5.51,usaa-chk,Luxury,Dining
5/6/25,WHOLEFDS MBD #10630      SEATTLE      WA,,16.65,usaa-chk,Basic,Groceries
5/6/25,SMITH BROTHERS FARMS     877-6455626  WA,,43.48,usaa-chk,Basic,Groceries
5/6/25,IC* INSTACART*SUBSCRIP   INSTACART.COMCA,,99.00,usaa-chk,Basic,Groceries
5/6/25,AMAZON MKTPL*NI8I808V2   Amzn.com/billWA,,87.65,usaa-chk,Basic,Home & Garden
5/6/25,VENMO            PAYMENT    ***********5871,-350.00,350.00,usaa-chk,Luxury,Housekeeper
5/6/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/6/25,OD CC ADVANCE,3000.00,"3,000.00",usaa-chk,Basic,Transfer
5/5/25,76 - CF UNITED APRO LLC 2BELLEVUE     WA,,90.21,usaa-chk,Basic,Auto
5/5/25,S       A                206-3236600  WA,,"1,200.00",usaa-chk,Basic,Charitable contributions
5/5/25,USAA FSB-OVERDRAFT       SAN ANTONIO  TX,,"3,000.00",usaa-chk,Basic,Credit Card Payment
5/5/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,12.70,usaa-chk,Luxury,Dining
5/5/25,SEATTLE UNIVERSITY CAMPUSSEATTLE      WA,,7.72,usaa-chk,Basic,Education: Secondary
5/5/25,UBS BANK USA     LOAN PAYMT ***********6302,-4478.12,"4,478.12",usaa-chk,Basic,Mortgage
5/5/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/5/25,KATTERMANS SAND POINT PHASEATTLE      WA,,6.19,usaa-chk,Basic,Pharmacy
5/4/25,TESLA SUBSCRIPTION US    PALO ALTO    CA,,11.02,usaa-chk,Basic,Auto
5/4/25,COSTCO BY INSTACART      INSTACART.COMCA,,190.07,usaa-chk,Basic,Groceries
5/4/25,ORCA                     8889886722   WA,,6.00,usaa-chk,Luxury,Travel
5/4/25,ORCA                     8889886722   WA,,6.00,usaa-chk,Luxury,Travel
5/4/25,HYATT AT OLIVE 8 F&B     SEATTLE      WA,,122.01,usaa-chk,Luxury,Travel
5/3/25,SQ *RAVENNA BREWING CO   Seattle      WA,,23.81,usaa-chk,Luxury,Dining
5/2/25,MYKIDSSPENDING.C WK3984191  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
5/2/25,MYKIDSSPENDING.C WK3984192  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
5/2/25,UW FOOD SERVICES         SEATTLE      WA,,12.99,usaa-chk,Luxury,Dining
5/2/25,TRANSAMERICA     PREMIUM    ***********7909,-60.34,60.34,usaa-chk,Basic,Insurance
5/2/25,UW PAY BY PHONE          SEATTLE      WA,,6.91,usaa-chk,Basic,Parking
5/2/25,Seattle Symphony         Seattle      WA,,218.50,usaa-chk,Luxury,R&R
5/2/25,HLU*HULUPLUS             hulu.com/billCA,,23.15,usaa-chk,Luxury,Subscriptions / Digital
5/1/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,9.45,usaa-chk,Luxury,Dining
5/1/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,16.28,usaa-chk,Luxury,Dining
5/1/25,RIDGE PIZZA              SEATTLE      WA,,90.56,usaa-chk,Luxury,Dining
5/1/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
5/1/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
5/1/25,GOOGLE *CLOUD 3C872W     g.co/helppay#CA,,0.01,usaa-chk,Luxury,Professional
5/1/25,GOOGLE *Google Nest      855-836-3987 CA,,88.28,usaa-chk,Luxury,Subscriptions / Digital
4/30/25,CHIPOTLE 2935            SEATTLE      WA,,10.48,usaa-chk,Luxury,Dining
4/30/25,THE GRATEFUL BREAD       SEATTLE      WA,,22.75,usaa-chk,Luxury,Dining
4/30/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,28.13,usaa-chk,Luxury,Dining
4/30/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
4/30/25,HP *INSTANT INK          855-785-2777 CA,,7.71,usaa-chk,Luxury,Professional
4/29/25,MYKIDSSPENDING.C WK3971752  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
4/29/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,16.81,usaa-chk,Luxury,Dining
4/29/25,WHOLEFDS MBD #10630      SEATTLE      WA,,8.38,usaa-chk,Basic,Groceries
4/29/25,QUANTUM FIBER            833-250-6306 LA,,75.00,usaa-chk,Basic,Utilities
4/28/25,MYKIDSSPENDING.C WK3967614  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
4/28/25,MYKIDSSPENDING.C WK3967615  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
4/28/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,11.31,usaa-chk,Luxury,Dining
4/28/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,16.27,usaa-chk,Luxury,Dining
4/28/25,SMITH BROTHERS FARMS     877-6455626  WA,,78.91,usaa-chk,Basic,Groceries
4/28/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
4/28/25,Spotify USA              877-7781161  NY,,22.06,usaa-chk,Luxury,Subscriptions / Digital
4/27/25,76 - VILLAGE MARKET 76   SEATTLE      WA,,24.82,usaa-chk,Basic,Auto
4/27/25,76 - VILLAGE MARKET 76   SEATTLE      WA,,53.88,usaa-chk,Basic,Auto
4/27/25,WSDOT-GOODTOGO ONLINE    RENTON       WA,,100.00,usaa-chk,Basic,Auto
4/27/25,URBAN OUTFITTERS #111    SEATTLE      WA,,107.36,usaa-chk,Luxury,Clothing
4/27/25,KATHAKALI AN INDIAN EATERKIRKLAND     WA,,114.44,usaa-chk,Luxury,Dining
4/27/25,PAGLIACCI SAND POINT     206-726-1717 WA,,149.11,usaa-chk,Luxury,Dining
4/26/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,,8.16,usaa-chk,Luxury,Dining
4/26/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,,13.12,usaa-chk,Luxury,Dining
4/26/25,QFC #5807                SEATTLE      WA,,11.98,usaa-chk,Basic,Groceries
4/25/25,INTEREST CHARGED ON PURCHASES,-63.88,63.88,usaa-chk,Luxury,Bank Fees
4/25/25,NORDSTROM#1 SEATTLE WA,165.51,165.51,usaa-chk,Luxury,Clothing
4/25/25,GOODWILL - SEATTLE.      SEATTLE      WA,,49.00,usaa-chk,Basic,Clothing
4/25/25,Etsy.com - Multiple Shop 844-6593879  NY,,281.18,usaa-chk,Luxury,Clothing
4/25/25,MYKIDSSPENDING.C WK3962076  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
4/25/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,18.72,usaa-chk,Luxury,Dining
4/25/25,TST*BOUNTY KITCHEN       Seattle      WA,,35.03,usaa-chk,Luxury,Dining
4/25/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
4/25/25,WHOLEFDS MBD #10630      SEATTLE      WA,,13.17,usaa-chk,Basic,Groceries
4/25/25,WHOLEFDS MBD #10630      SEATTLE      WA,,13.56,usaa-chk,Basic,Groceries
4/25/25,7-ELEVEN 23020           SEATTLE      WA,,14.38,usaa-chk,Luxury,Groceries
4/25/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,5.59,usaa-chk,Basic,Parking
4/25/25,UW PAY BY PHONE          SEATTLE      WA,,6.91,usaa-chk,Basic,Parking
4/25/25,SCC ONLINE PARKING       SEATTLE      WA,,9.00,usaa-chk,Basic,Parking
4/25/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
4/25/25,SQ *STYLECLASSEDGE       Seattle      WA,,200.00,usaa-chk,Basic,Personal Care
4/24/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,25.36,usaa-chk,Luxury,Dining
4/24/25,DEPOSIT@MOBILE,664.47,664.47,usaa-chk,Basic,Health & Medical
4/24/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
4/24/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,19.73,usaa-chk,Basic,Parking
4/23/25,LATE FEE FOR PAYMENT DUE,-27.00,27.00,usaa-chk,Luxury,Bank Fees
4/23/25,TST*BOMBAY BURGER        Seattle      WA,,6.51,usaa-chk,Luxury,Dining
4/23/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,16.81,usaa-chk,Luxury,Dining
4/23/25,VENMO            PAYMENT    ***********8396,-650.00,650.00,usaa-chk,Luxury,Gardener
4/23/25,Juan Guzman,-700.00,700.00,usaa-chk,Luxury,Gardener
4/23/25,WHOLEFDS MBD #10630      SEATTLE      WA,,16.32,usaa-chk,Basic,Groceries
4/23/25,Amazon.com*BH4NM58A3     Amzn.com/billWA,,19.77,usaa-chk,Basic,Home & Garden
4/23/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,3.09,usaa-chk,Basic,Parking
4/23/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,5.00,usaa-chk,Basic,Parking
4/23/25,SQ *DRIFTWOOD NATURAL SKIgosq.com WA,-346.01,346.01,usaa-chk,Basic,Personal Care
4/23/25,APPLE.COM/BILL           866-712-7753 CA,,2.99,usaa-chk,Luxury,Subscriptions / Digital
4/22/25,COYOTE CAFE SANTA FE NM,-218.51,218.51,usaa-chk,Luxury,Dining
4/22/25,CHIPOTLE 5280            SEATTLE      WA,,11.81,usaa-chk,Luxury,Dining
4/22/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,15.86,usaa-chk,Luxury,Dining
4/22/25,TST* CARMELO'S TACOS - CHSEATTLE      WA,,18.24,usaa-chk,Luxury,Dining
4/22/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,18.72,usaa-chk,Luxury,Dining
4/22/25,AMAZON PRIME*7X9QF4S53   Amzn.com/billWA,,16.54,usaa-chk,Basic,Home & Garden
4/22/25,VENMO            PAYMENT    ***********0637,-350.00,350.00,usaa-chk,Luxury,Housekeeper
4/22/25,"TONAL SYSTEMS, INC       TONAL.COM    CA",,66.15,usaa-chk,Luxury,Membership
4/22/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,18.48,usaa-chk,Basic,Parking
4/22/25,KATTERMANS SAND POINT PHASEATTLE      WA,,5.52,usaa-chk,Basic,Pharmacy
4/21/25,76 - CF UNITED APRO LLC 2BELLEVUE     WA,,69.97,usaa-chk,Basic,Auto
4/21/25,SQ *PICNIC POP-UP CHEESE Cerrillos NM,-6.63,6.63,usaa-chk,Luxury,Dining
4/21/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,18.72,usaa-chk,Luxury,Dining
4/21/25,THE GRATEFUL BREAD       SEATTLE      WA,,22.75,usaa-chk,Luxury,Dining
4/21/25,WHOLEFDS MBD #10630      SEATTLE      WA,,11.96,usaa-chk,Basic,Groceries
4/21/25,COSTCO BY INSTACART      WWW.COSTCO.COWA,,509.77,usaa-chk,Basic,Groceries
4/21/25,Helene Russ,-900.00,900.00,usaa-chk,Basic,Health & Medical
4/21/25,PP*NORDISCOCOR           8476471424   IL,,11.39,usaa-chk,Basic,Home & Garden
4/21/25,PP*NORDISCOCOR           8476471424   IL,,13.58,usaa-chk,Basic,Home & Garden
4/21/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,10.99,usaa-chk,Basic,Parking
4/21/25,KATTERMANS SAND POINT PHASEATTLE      WA,,9.30,usaa-chk,Basic,Pharmacy
4/21/25,NYTIMES* 800-698-4637 NY,-25.55,25.55,usaa-chk,Luxury,Subscriptions / Digital
4/21/25,SP A LA MAISON DE PR     ALAMAISONDEPRFL,,55.96,usaa-chk,Luxury,Travel
4/20/25,AMAZON MKTPL*QZ40E1J43   Amzn.com/billWA,,25.34,usaa-chk,Basic,Home & Garden
4/20/25,LYFT   *1 RIDE 04-18     LYFT.COM     CA,,6.30,usaa-chk,Basic,Transportation
4/19/25,SQ *MEOW WOLF SANTA FE LLSanta Fe NM,-7.48,7.48,usaa-chk,Luxury,Dining
4/19/25,OHORI'S COFFEE SANTA FE NM,-16.30,16.30,usaa-chk,Luxury,Dining
4/19/25,OHORI'S COFFEE SANTA FE NM,-70.47,70.47,usaa-chk,Luxury,Dining
4/19/25,STARBUCKS STORE 03204    SEATTLE      WA,,10.38,usaa-chk,Luxury,Dining
4/19/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
4/19/25,HIST MUSEUM/PALACE OF GO 5054765101 NM,-24.00,24.00,usaa-chk,Luxury,R&R
4/19/25,GOOGLE *Disney Mobile 855-836-3987 CA,-17.65,17.65,usaa-chk,Luxury,Subscriptions / Digital
4/18/25,GEORGIA O'KEEFFE MUSEUM SANTA FE NM,-75.07,75.07,usaa-chk,Luxury,Dining
4/18/25,CAFE PASQUAL'S SANTA FE NM,-130.91,130.91,usaa-chk,Luxury,Dining
4/18/25,CHIPOTLE 2574            SEATTLE      WA,,15.06,usaa-chk,Luxury,Dining
4/18/25,APNA BAZAR BELLEVUE      BELLEVUE     WA,,75.48,usaa-chk,Basic,Groceries
4/18/25,CANNON EYECARE - UV      SEATTLE      WA,,25.49,usaa-chk,Basic,Health & Medical
4/18/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
4/18/25,APPLE.COM/BILL           866-712-7753 CA,,11.02,usaa-chk,Luxury,Subscriptions / Digital
4/18/25,SEATTLEUTILTIES  WEB_PAY    ***********2825,-922.80,922.80,usaa-chk,Basic,Utilities
4/17/25,STARBUCKS STORE 02810    SEATTLE      WA,,16.57,usaa-chk,Luxury,Dining
4/17/25,PROG DIRECT INS  INS PREM   ***********Jude,-89.51,89.51,usaa-chk,Basic,Insurance
4/17/25,INTEREST PAID,0.03,0.03,usaa-chk,Luxury,Interest Income
4/17/25,TEN THOUSAND WAVES 150-59829304 NM,-150.59,150.59,usaa-chk,Luxury,R&R
4/16/25,TIA SOPHIA'S RESTAURANT SANTA FE NM,-50.28,50.28,usaa-chk,Luxury,Dining
4/16/25,CHIPOTLE 2574            SEATTLE      WA,,15.06,usaa-chk,Luxury,Dining
4/16/25,WHOLEFDS CER 10104 SANTA FE NM,-61.02,61.02,usaa-chk,Basic,Groceries
4/16/25,QFC #5807                SEATTLE      WA,,33.55,usaa-chk,Basic,Groceries
4/16/25,sound medicine   sound medi ***********X6V4,-255.00,255.00,usaa-chk,Basic,Health & Medical
4/16/25,CVS/PHARMACY #10387      SEATTLE      WA,,6.49,usaa-chk,Basic,Pharmacy
4/15/25,Subway 25523             Seattle      WA,,34.04,usaa-chk,Luxury,Dining
4/15/25,SQ *PANDA PHOTOGRAPHIC LASeattle      WA,,19.86,usaa-chk,Basic,Extracirricular
4/15/25,GLAZER'S CAMERA          SEATTLE      WA,,77.13,usaa-chk,Basic,Extracirricular
4/15/25,USAA INSURANCE PAYMENT   WWW.USAA.COM TX,,"1,255.65",usaa-chk,Basic,Insurance
4/15/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,0.50,usaa-chk,Basic,Parking
4/15/25,MUD BAY UNIVERSITY VILLAGSEATTLE      WA,,60.68,usaa-chk,Luxury,Pets
4/15/25,PSCCU            ONLINE PMT ***********7POS,-300.00,300.00,usaa-chk,Basic,Utilities
4/15/25,COMCAST CABLE COMM       800-COMCAST  WA,,193.91,usaa-chk,Basic,Utilities
4/14/25,MYKIDSSPENDING.C WK3933828  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
4/14/25,MYKIDSSPENDING.C WK3933829  ***********SAAS,-25.00,25.00,usaa-chk,Luxury,Dining
4/14/25,TST*MAGNUSON CAFE & BREW Seattle WA,-88.51,88.51,usaa-chk,Luxury,Dining
4/14/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,,15.43,usaa-chk,Luxury,Dining
4/14/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,1.08,usaa-chk,Basic,Parking
4/14/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,1.63,usaa-chk,Basic,Parking
4/14/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,3.25,usaa-chk,Basic,Parking
4/14/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,4.00,usaa-chk,Basic,Parking
4/14/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,6.00,usaa-chk,Basic,Parking
4/14/25,APPLE.COM/BILL           866-712-7753 CA,,6.61,usaa-chk,Luxury,Subscriptions / Digital
4/14/25,Netflix.com              netflix.com  CA,,27.58,usaa-chk,Luxury,Subscriptions / Digital
4/13/25,TST*MIOPOSTO - RAVENNA   Seattle      WA,,67.48,usaa-chk,Luxury,Dining
4/13/25,QFC #5807                SEATTLE      WA,,26.33,usaa-chk,Basic,Groceries
4/13/25,LIBRO.FM AUDIOBOOKS      413-206-9290 WA,,16.54,usaa-chk,Luxury,Subscriptions / Digital
4/12/25,PURE FOOD FISH MARKET    SEATTLE      WA,,68.50,usaa-chk,Luxury,Dining
4/12/25,DROPPS                   WWW.DROPPS.COIL,,34.03,usaa-chk,Basic,Groceries
4/12/25,METROPOLITAN MKT 15      SEATTLE      WA,,76.95,usaa-chk,Basic,Groceries
4/12/25,SOSIO'S PRODUCE          SEATTLE      WA,,78.70,usaa-chk,Basic,Groceries
4/12/25,QFC #5807                SEATTLE      WA,,127.19,usaa-chk,Basic,Groceries
4/12/25,MDSEELIG                 MDSEELIG.COM WA,,18.00,usaa-chk,Basic,Health & Medical
4/12/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,2.00,usaa-chk,Basic,Parking
4/12/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,6.03,usaa-chk,Basic,Parking
4/11/25,76 - VILLAGE MARKET 76   SEATTLE      WA,,74.48,usaa-chk,Basic,Auto
4/11/25,EINSTEIN BROS BAGELS2171 SEATTLE      WA,,14.00,usaa-chk,Luxury,Dining
4/11/25,TST*EL CAMION - SAND POI Seattle      WA,,28.83,usaa-chk,Luxury,Dining
4/11/25,HUNGRYROOT.COM HUNGRYROOT.CONY,-127.67,127.67,usaa-chk,Basic,Groceries
4/11/25,PCC - VIEW RIDGE         SEATTLE      WA,,61.52,usaa-chk,Basic,Groceries
4/11/25,SQ *PEONY                gosq.com     WA,,180.00,usaa-chk,Basic,Health & Medical
4/11/25,SDOT PAYBYPHONE PARKING  2066845260   WA,,3.00,usaa-chk,Basic,Parking
4/11/25,HEALTHY PAWS PET INSURAN TRACIM@HEALTHPA,,118.98,usaa-chk,Luxury,Pets
4/11/25,KATTERMANS SAND POINT PHASEATTLE      WA,,5.52,usaa-chk,Basic,Pharmacy
4/11/25,KATTERMANS SAND POINT PHASEATTLE      WA,,18.67,usaa-chk,Basic,Pharmacy
4/10/25,TST*SKILLET REGRADE Seattle WA,-42.40,42.40,usaa-chk,Luxury,Dining
4/10/25,SQ *IRWIN'S BAKERY AND CASEATTLE      WA,,17.86,usaa-chk,Luxury,Dining
4/10/25,JOHNNY ROCKETS (PACIFIC) SEATTLE      WA,,32.43,usaa-chk,Luxury,Dining
4/10/25,METROPOLITAN MKT 15      SEATTLE      WA,,95.82,usaa-chk,Basic,Groceries
4/10/25,LAZ PARKING M28309       SEATTLE      WA,,8.00,usaa-chk,Basic,Parking
4/10/25,APPLE.COM/BILL           866-712-7753 CA,,9.99,usaa-chk,Luxury,Subscriptions / Digital
4/9/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,27.92,usaa-chk,Luxury,Dining
4/9/25,AMAZON PRIME*TS9O522T3   amzn.com/billWA,,3.30,usaa-chk,Basic,Home & Garden
4/9/25,PAYBYPHONE DIAMOND PAR   877-6102054  WA,,15.98,usaa-chk,Basic,Parking
4/8/25,SQ *FULCRUM MOUNTAINTOPS Seattle WA,-23.62,23.62,usaa-chk,Luxury,Dining
4/8/25,SQ *CAPITOL HILL - WESTMASeattle      WA,,7.52,usaa-chk,Luxury,Dining
4/8/25,TST*ANCHORHEAD COFFEE -  Seattle      WA,,16.81,usaa-chk,Luxury,Dining
